time,sx_x,sx_y,sx_z,mat_x,mat_y,mat_z,vicon_x,vicon_y,vicon_z
2.500000000000000000e-01,4.063283025953890459e-01,-7.394243009946229600e-03,1.586679759125666223e-01,4.063237694135823364e-01,-7.398233715467742930e-03,1.586750573780448259e-01,4.454176108419116709e-01,1.138389351128946125e-02,6.384550228581198361e-02
2.599999999999980105e-01,4.030130576434240997e-01,-7.705398510323794095e-03,1.655482411946624932e-01,4.030087914344923639e-01,-7.709532605388768473e-03,1.655544088934162439e-01,4.447648871912742718e-01,1.218573231489833431e-02,6.879179395069068281e-02
2.699999999999995737e-01,3.996087932168454482e-01,-8.002732520311863287e-03,1.721774885837039082e-01,3.996034253415605142e-01,-8.007078502503093761e-03,1.721852243468765531e-01,4.441694763739363339e-01,1.302555945973704610e-02,7.344896948418944138e-02
2.799999999999975842e-01,3.961311937514527259e-01,-8.286238296269734030e-03,1.785552467480504835e-01,3.961273953208114817e-01,-8.290517133461426658e-03,1.785599973087696746e-01,4.435054753173375275e-01,1.384959051599890523e-02,7.910062351876967490e-02
2.899999999999991473e-01,3.925948940169167178e-01,-8.556009726150748743e-03,1.846828937468380782e-01,3.925910113307143900e-01,-8.560294954809446327e-03,1.846875452501604564e-01,4.426682526210269364e-01,1.498265734951353956e-02,8.454814231357721255e-02
3.000000000000007105e-01,3.890134518637649585e-01,-8.812223618780286663e-03,1.905633269992587642e-01,3.890108241689892443e-01,-8.816316583976472471e-03,1.905659059845348224e-01,4.417969444578229155e-01,1.487928997248827434e-02,8.911119729142058521e-02
3.099999999999987210e-01,3.853993467531931505e-01,-9.055124217696754185e-03,1.962006762582095554e-01,3.853977082016709632e-01,-9.059004148169050655e-03,1.962017541579453572e-01,4.405362350598179821e-01,1.561185907229140080e-02,9.486870413225412246e-02
3.200000000000002842e-01,3.817639979874578038e-01,-9.285009741036688927e-03,2.016000555175548048e-01,3.817631996829077279e-01,-9.288658385994496766e-03,2.015999689761962255e-01,4.391195558882996508e-01,1.626555713348987187e-02,1.001211581444076959e-01
3.299999999999982947e-01,3.781177975722301299e-01,-9.502220849739843184e-03,2.067673498467995641e-01,3.781177533502044219e-01,-9.505636310688472812e-03,2.067663122512843898e-01,4.376186009073989025e-01,1.664957976868983169e-02,1.051339389794057055e-01
3.399999999999998579e-01,3.744701535663719771e-01,-9.707130599511816504e-03,2.117090333115415890e-01,3.744697624099198596e-01,-9.710423367988624960e-03,2.117084975727123175e-01,4.358720878240840424e-01,1.768473968601713686e-02,1.111204366850629954e-01
3.499999999999978684e-01,3.708295405373951414e-01,-9.900136037893761398e-03,2.164320143657620099e-01,3.708294006687423150e-01,-9.903302210643255554e-03,2.164312205468112427e-01,4.337765319781267115e-01,1.865666965131276833e-02,1.179970900483288121e-01
3.599999999999994316e-01,3.672035544495958481e-01,-1.008165100510572364e-02,2.209435053704843221e-01,3.672041468691128463e-01,-1.008470373252434889e-02,2.209419152146930854e-01,4.313137429451644467e-01,1.947126926189385321e-02,1.246176621124421846e-01
3.699999999999974420e-01,3.635989698687083216e-01,-1.025210008123323378e-02,2.252509131794361019e-01,3.635993808305346131e-01,-1.025512565795169695e-02,2.252496048565774678e-01,4.287334913425572269e-01,2.028883734237402203e-02,1.312366166211655916e-01
3.799999999999990052e-01,3.600217978525666052e-01,-1.041191351030959326e-02,2.293617480240370265e-01,3.600226501526098688e-01,-1.041492573676000045e-02,2.293600266104011687e-01,4.261317869327090335e-01,2.107581637044916856e-02,1.368940471646430401e-01
