time,sx_x,sx_y,sx_z,mat_x,mat_y,mat_z,vicon_x,vicon_y,vicon_z
5.899999999999998579e-01,2.167055393333811586e-01,2.082612945802404247e-01,-2.407507805967261660e-01,2.166299323607658589e-01,2.082861808482062149e-01,-2.407513881884040807e-01,4.109153375502410110e-01,1.044760895806253198e-01,-1.482307369084905346e-01
5.999999999999996447e-01,2.093157348725261935e-01,2.095930727932173721e-01,-2.417151641318623090e-01,2.092374467548750172e-01,2.096168402491837002e-01,-2.417146014339514870e-01,4.059792285352245012e-01,1.090280932330629782e-01,-1.541390795779021827e-01
6.099999999999994316e-01,2.021135297446117751e-01,2.107637164337793079e-01,-2.424745486941105310e-01,2.020266523806382164e-01,2.107872036679447891e-01,-2.424735537810902841e-01,4.012935987538474025e-01,1.131524037253968940e-01,-1.593815810456669091e-01
6.199999999999992184e-01,1.951008909391023782e-01,2.117842299738494638e-01,-2.430431927954541660e-01,1.950080592328461704e-01,2.118068554943034476e-01,-2.430411625099639372e-01,3.961265643714041440e-01,1.174561080122131229e-01,-1.646654838991862269e-01
6.299999999999990052e-01,1.882788166541098374e-01,2.126650849321253811e-01,-2.434346725668894151e-01,1.881866354310101908e-01,2.126859271583718403e-01,-2.434308296441835551e-01,3.909169611817606693e-01,1.215471964862644971e-01,-1.697327744500910507e-01
6.400000000000005684e-01,1.816474734999894980e-01,2.134162267063777207e-01,-2.436618846954596851e-01,1.815535754565298365e-01,2.134355555244855929e-01,-2.436565468069288309e-01,3.849189696975958697e-01,1.261542364169873920e-01,-1.751430593820922921e-01
6.500000000000003553e-01,1.752063079335284268e-01,2.140470802051548660e-01,-2.437370486642577161e-01,1.751120300283745546e-01,2.140647708305113972e-01,-2.437301180578407278e-01,3.793967560052210475e-01,1.301359359527405057e-01,-1.798216282864159021e-01
6.600000000000001421e-01,1.689541351325005991e-01,2.145665573069350518e-01,-2.436717202001584814e-01,1.688604920698767997e-01,2.145825796873476188e-01,-2.436631598730952253e-01,3.742225399014809106e-01,1.335200472777038627e-01,-1.840546229549595569e-01
6.699999999999999289e-01,1.628892206763355999e-01,2.149830689622104218e-01,-2.434768116836219798e-01,1.627967557755731765e-01,2.149974837704256847e-01,-2.434666187873249510e-01,3.686384679728947900e-01,1.370785194986474942e-01,-1.884764184663509923e-01
6.799999999999997158e-01,1.570093693162522841e-01,2.153045459713411880e-01,-2.431626167810865546e-01,1.569201388830037402e-01,2.153172642545314319e-01,-2.431509592241825890e-01,3.635785374809653581e-01,1.404033612017965005e-01,-1.922639002904311667e-01
6.899999999999995026e-01,1.513119957831554896e-01,2.155384552799332887e-01,-2.427388279970766616e-01,1.512269397431214302e-01,2.155495455790980286e-01,-2.427258937310069753e-01,3.588944886615593743e-01,1.434691726869387618e-01,-1.955541936130147374e-01
6.999999999999992895e-01,1.457941918372700485e-01,2.156918222787975181e-01,-2.422145639644733839e-01,1.457132885205943140e-01,2.157014300548459051e-01,-2.422005114514743374e-01,3.533254879373597390e-01,1.468793810547442680e-01,-1.991959786509199803e-01
7.099999999999990763e-01,1.404527895752759881e-01,2.157712530656059613e-01,-2.415983933948274986e-01,1.403751866154157035e-01,2.157795313627584310e-01,-2.415833183444450194e-01,3.485725016845728774e-01,1.494385143460825183e-01,-2.024410236286789955e-01
7.199999999999988631e-01,1.352844036758750201e-01,2.157829507675730063e-01,-2.408983557954908761e-01,1.352098624976964814e-01,2.157900093102742278e-01,-2.408823621535597370e-01,3.437572461482257813e-01,1.523968953079869459e-01,-2.053898038867335574e-01
7.300000000000004263e-01,1.302854668239962488e-01,2.157327334309999400e-01,-2.401219890082717523e-01,1.302163993461665226e-01,2.157386773901530663e-01,-2.401054250906238252e-01,3.394289450807109754e-01,1.548414394388050175e-01,-2.079604382803974527e-01
7.400000000000002132e-01,1.254522738450507824e-01,2.156260575871878915e-01,-2.392763593320397786e-01,1.253881410660354634e-01,2.156310188403622319e-01,-2.392593615257723461e-01,3.350884254194805845e-01,1.571292095329992200e-01,-2.104631783710255721e-01
7.500000000000000000e-01,1.207810143836687278e-01,2.154680356511368966e-01,-2.383680817558226361e-01,1.207205002227115798e-01,2.154720950573223714e-01,-2.383506741790569761e-01,3.311886707120715867e-01,1.594537464552203132e-01,-2.124864184455684812e-01
7.599999999999997868e-01,1.162677983512330065e-01,2.152634540174993283e-01,-2.374033450994600947e-01,1.162086931871989387e-01,2.152666036291747131e-01,-2.373853844674998215e-01,3.274924282628701722e-01,1.614788789042312100e-01,-2.145140905499052231e-01
7.699999999999995737e-01,1.119086892825499197e-01,2.150167957549008191e-01,-2.363879394861681527e-01,1.118499381624341732e-01,2.150190222683659169e-01,-2.363693396379772937e-01,3.240457616371080762e-01,1.629815733501383257e-01,-2.165590195808002605e-01
7.799999999999993605e-01,1.076997194365100774e-01,2.147322518654339873e-01,-2.353272700391707550e-01,1.076415461978409149e-01,2.147336030809405827e-01,-2.353080851838217358e-01,3.207891214271820779e-01,1.647768156911647575e-01,-2.178769501726691704e-01
7.900000000000009237e-01,1.036368985321739628e-01,2.144137350081447846e-01,-2.342263806921231761e-01,1.035797285482224495e-01,2.144143007341877682e-01,-2.342066876747131432e-01,3.179183194066639295e-01,1.666169241447778004e-01,-2.189104578823114489e-01
7.999999999999989342e-01,9.971624351354603510e-02,2.140649033952654601e-01,-2.330899838062169271e-01,9.966031060764805882e-02,2.140647699479368560e-01,-2.330698324422514067e-01,3.153791329363769824e-01,1.680256941584264141e-01,-2.200415674982266756e-01
8.100000000000004974e-01,9.593377939489605710e-02,2.136891648105987696e-01,-2.319224647628419511e-01,9.587924083070731296e-02,2.136884212075166323e-01,-2.319019078544905244e-01,3.129816867183227158e-01,1.694392152844892141e-01,-2.210070641776237244e-01
8.199999999999985079e-01,9.228558626290342404e-02,2.132897201720251878e-01,-2.307279349312783834e-01,9.223240971848092884e-02,2.132884219612463106e-01,-2.307069886983647844e-01,3.106705489014184307e-01,1.708506188087707822e-01,-2.216227318937100677e-01
8.300000000000000711e-01,8.876781733515216877e-02,2.128695678600902030e-01,-2.295102202131052982e-01,8.871562145360016582e-02,2.128677109645561172e-01,-2.294888288693777423e-01,3.087172959534885130e-01,1.719778210889742198e-01,-2.220192462375246700e-01
8.399999999999980815e-01,8.537667767054028800e-02,2.124315045201849439e-01,-2.282728719211547519e-01,8.531845442869483154e-02,2.124280408771955508e-01,-2.282495181649638605e-01,3.069124968822714017e-01,1.730316754243697019e-01,-2.222564156072160957e-01
8.499999999999996447e-01,8.210842658184135112e-02,2.119781383191865209e-01,-2.270191931616088732e-01,8.204522226472754642e-02,2.119731248370023691e-01,-2.269939665890453040e-01,3.054429038797658036e-01,1.742961534264116930e-01,-2.220784640933518572e-01
8.600000000000012079e-01,7.895938615234830704e-02,2.115119013652461688e-01,-2.257522557065347324e-01,7.889432351134292865e-02,2.115057888681128317e-01,-2.257257988427123219e-01,3.042704881274950202e-01,1.753383737323583325e-01,-2.218410450311392168e-01
8.699999999999992184e-01,7.592594447678341352e-02,2.110350584807436369e-01,-2.244749114739917617e-01,7.586043179886052534e-02,2.110280745201559560e-01,-2.244475422832084011e-01,3.032723898614971825e-01,1.761737661280540768e-01,-2.214220296258176957e-01
8.800000000000007816e-01,7.300455928609286826e-02,2.105497179347671777e-01,-2.231898077341361863e-01,7.293248842924549002e-02,2.105406668568394202e-01,-2.231598723782803884e-01,3.025724461546436261e-01,1.770396381936918118e-01,-2.208271350291529656e-01
8.899999999999987921e-01,7.019176487221008565e-02,2.100578429598560226e-01,-2.218994012428383844e-01,7.011572187299523751e-02,2.100471361820359095e-01,-2.218674816289724350e-01,3.021943322474753835e-01,1.777432391629290842e-01,-2.200120201884134818e-01
9.000000000000003553e-01,6.748417204251208612e-02,2.095612578419095706e-01,-2.206059658503206344e-01,6.740842526084220299e-02,2.095497522646012079e-01,-2.205732338535922599e-01,3.020548146775707821e-01,1.782970899634707118e-01,-2.189381966893568787e-01
9.099999999999983658e-01,6.487847515510629381e-02,2.090616624898922749e-01,-2.193116117186936498e-01,6.480174710867937782e-02,2.090490856441071521e-01,-2.192776798944011674e-01,3.021517440916876573e-01,1.790750387455001258e-01,-2.174966950688209666e-01
9.199999999999999289e-01,6.237145771649540982e-02,2.085606398403144490e-01,-2.180182914421378293e-01,6.229014738168323767e-02,2.085461380093332207e-01,-2.179819912023648054e-01,3.023905998173158638e-01,1.796282231074954883e-01,-2.162560524503486237e-01
9.299999999999979394e-01,5.995998571911421299e-02,2.080596584482052869e-01,-2.167278047365811255e-01,5.987683783806340559e-02,2.080438398446029513e-01,-2.166899427492649244e-01,3.029089087836126515e-01,1.800855171235734575e-01,-2.146337282589094730e-01
9.399999999999995026e-01,5.764101214057143485e-02,2.075600856959814999e-01,-2.154418174405450526e-01,5.756014273700028883e-02,2.075439905141614194e-01,-2.154037589643646444e-01,3.036323119639859902e-01,1.805334494006057833e-01,-2.128372423187958606e-01
