time,sim_x,sim_y,sim_z,vicon_x,vicon_y,vicon_z
16.001,-0.2632823563218427,-0.19416947997924325,-0.09240927936774959,-0.32050204122512993,-0.16496082653652624,-0.21798030094363352
16.002000000000002,-0.2640391013426796,-0.19368465968937268,-0.0921419117966833,-0.32021496102307784,-0.16514483738188776,-0.21808365171459784
16.003,-0.2647998545755282,-0.19319357202504833,-0.09187099567342502,-0.31992788082102674,-0.1653288482272486,-0.2181870024855618
16.004,-0.26556430062879754,-0.19269633440491862,-0.09159659235813128,-0.3196408006189746,-0.1655128590726101,-0.21829035325652615
16.005,-0.26633212544096807,-0.19219306845824352,-0.0913187655705225,-0.3193537204169235,-0.16569686991797095,-0.21839370402749012
16.006,-0.26710301641043344,-0.1916838997027419,-0.09103758118096698,-0.3190666402148714,-0.16588088076333246,-0.21849705479845447
16.007,-0.2678766625641017,-0.19116895741215545,-0.0907531071205285,-0.31877956001281926,-0.16606489160869395,-0.21860040556941882
16.008,-0.2686527547581506,-0.19064837458109613,-0.09046541334068248,-0.31849247981076817,-0.1662489024540548,-0.21870375634038278
16.009,-0.2694309858928818,-0.1901222879264096,-0.0901745717994186,-0.3182053996087161,-0.1664329132994163,-0.2188071071113471
16.01,-0.27021105112862287,-0.18959083788964404,-0.08988065644748859,-0.31791831940666393,-0.1666169241447778,-0.21891045788231145
16.011,-0.270992647883799,-0.18905416941732117,-0.08958374402472373,-0.31766440075963576,-0.16675780114614236,-0.21902356884390273
16.012,-0.2717754757184805,-0.18851243325308992,-0.08928391531194,-0.3174104821126067,-0.16689867814750742,-0.21913667980549442
16.013,-0.27255923714505975,-0.1879657825774158,-0.08898125193537423,-0.3171565634655777,-0.16703955514887248,-0.2192497907670861
16.014,-0.27334363773816306,-0.1874143729396361,-0.08867583647754668,-0.3169026448185495,-0.16718043215023703,-0.21936290172867737
16.015,-0.27412838633983855,-0.18685836287600072,-0.08836775296706269,-0.31664872617152046,-0.1673213091516021,-0.21947601269026906
16.016000000000002,-0.27491319526748065,-0.18629791418375916,-0.08805708706008732,-0.3163948075244914,-0.16746218615296718,-0.21958912365186076
16.017,-0.2756977804539276,-0.18573319197891824,-0.08774392609271674,-0.3161408888774632,-0.16760306315433174,-0.21970223461345204
16.018,-0.2764818615345168,-0.1851643646396898,-0.08742835906797036,-0.3158869702304342,-0.1677439401556968,-0.2198153455750437
16.019000000000002,-0.2772651619033072,-0.18459160370329053,-0.08711047662096862,-0.31563305158340516,-0.16788481715706186,-0.2199284565366354
16.02,-0.2780474087570223,-0.1840150837539415,-0.0867903709715723,-0.315379132936377,-0.16802569415842641,-0.22004156749822668
16.021,-0.27882833356379205,-0.1834349804618956,-0.08646813395216402,-0.3151393883145713,-0.16816704627103285,-0.2201381171661665
16.022000000000002,-0.2796076727628284,-0.18285146719164436,-0.08614385373358982,-0.31489964369276563,-0.16830839838363928,-0.22023466683410628
16.023,-0.28038516656665646,-0.18226472299587562,-0.08581762259536724,-0.3146598990709608,-0.1684497504962452,-0.22033121650204576
16.024,-0.2811605591872444,-0.18167493247424837,-0.08548953646813123,-0.3144201544491551,-0.16859110260885163,-0.22042776616998555
16.025000000000002,-0.28193359870449175,-0.1810822840815502,-0.08515969364616996,-0.3141804098273494,-0.16873245472145806,-0.22052431583792537
16.026,-0.28270403693527246,-0.18048696924011384,-0.08482819422898216,-0.3139406652055446,-0.168873806834064,-0.22062086550586485
16.027,-0.28347162946303905,-0.17988918194528625,-0.08449513986290036,-0.3137009205837389,-0.16901515894667044,-0.22071741517380464
16.028000000000002,-0.28423613578506884,-0.17928911862666058,-0.08416063361877259,-0.31346117596193324,-0.16915651105927684,-0.22081396484174445
16.029,-0.28499731951710283,-0.17868697810812145,-0.08382477992723497,-0.3132214313401284,-0.16929786317188278,-0.2209105145096839
16.03,-0.28575494861040895,-0.17808296157875572,-0.08348768453087158,-0.3129816867183227,-0.16943921528448921,-0.22100706417762372
16.031000000000002,-0.2865087955227445,-0.17747727283498818,-0.08314945472512991,-0.31275057293663194,-0.16958035563691756,-0.22106863094923246
16.032,-0.2872586373537805,-0.17687011874217898,-0.08281019982444612,-0.312519459154942,-0.16972149598934544,-0.22113019772084094
16.033,-0.28800425604412405,-0.17626170775885025,-0.08247002983264266,-0.3122883453732513,-0.1698626363417738,-0.22119176449244968
16.034,-0.288745438454704,-0.17565224980067526,-0.08212905542934901,-0.31205723159156135,-0.17000377669420164,-0.22125333126405816
16.035,-0.28948197649772706,-0.17504195632904368,-0.08178738807275983,-0.3118261178098706,-0.17014491704662998,-0.2213148980356669
16.036,-0.2902136672306094,-0.17443104030276899,-0.08144513998717583,-0.3115950040281798,-0.17028605739905836,-0.22137646480727563
16.037,-0.2909403128976088,-0.17381971604974192,-0.08110242410521484,-0.31136389024648986,-0.1704271977514862,-0.22143803157888411
16.038,-0.2916617209323148,-0.17320819910079185,-0.08075935399020233,-0.31113277646479914,-0.17056833810391456,-0.22149959835049285
16.039,-0.2923777039352888,-0.17259670601317545,-0.08041604375017804,-0.31090166268310837,-0.17070947845634293,-0.22156116512210156
16.04,-0.2930880796372588,-0.17198545419830918,-0.08007260795582674,-0.31067054890141843,-0.17085061880877078,-0.22162273189371007
16.041,-0.2937926708713958,-0.1713746617747424,-0.07972916156223017,-0.3104752236066252,-0.17096333903679126,-0.22166238332809157
16.042,-0.29449130555742653,-0.17076454744444358,-0.07938581984110164,-0.310279898311832,-0.1710760592648117,-0.22170203476247308
16.043,-0.29518381659189014,-0.1701553302945294,-0.07904269829467858,-0.3100845730170395,-0.17118877949283176,-0.22174168619685444
16.044,-0.29587004180169296,-0.16954722966922162,-0.07869991258500186,-0.30988924772224635,-0.17130149972085223,-0.22178133763123595
16.045,-0.2965498239083661,-0.1689404650615494,-0.07835757847580693,-0.30969392242745314,-0.1714142199488727,-0.22182098906561745
16.046,-0.2972230104896854,-0.16833525600451438,-0.07801581177131234,-0.3094985971326606,-0.17152694017689277,-0.2218606404999988
16.047,-0.2978894539408309,-0.1677318219609279,-0.07767472825776384,-0.30930327183786743,-0.17163966040491324,-0.2219002919343803
16.048000000000002,-0.298549011436282,-0.16713038221281867,-0.07733444364401384,-0.3091079465430742,-0.1717523806329337,-0.2219399433687618
16.049,-0.29920154489294654,-0.16653115575053593,-0.0769950735015993,-0.3089126212482817,-0.17186510086095375,-0.22197959480314317
16.05,-0.29984692093448845,-0.16593436116111637,-0.0766567332070353,-0.3087172959534885,-0.17197782108897422,-0.22201924623752467
16.051000000000002,-0.30048501088377144,-0.16534021627247308,-0.07631953762389032,-0.30853681604636657,-0.1720832065225139,-0.22204296317449385
16.052,-0.30111569076079087,-0.16474893761035866,-0.07598360060939784,-0.30835633613924524,-0.17218859195605324,-0.22206668011146294
16.053,-0.30173884121364697,-0.1641607413308752,-0.07564903598708808,-0.30817585623212324,-0.17229397738959293,-0.22209039704843211
16.054000000000002,-0.30235434750983864,-0.1635758430909614,-0.07531595743384559,-0.3079953763250013,-0.17239936282313265,-0.2221141139854013
16.055,-0.3029620994501415,-0.162994457728303,-0.07498447826277696,-0.30781489641787996,-0.17250474825667195,-0.22213783092237038
16.056,-0.30356199129231304,-0.16241679904296086,-0.07465471129884121,-0.307634416510758,-0.17261013369021166,-0.22216154785933956
16.057000000000002,-0.3041539217009388,-0.16184307963799596,-0.07432676879027889,-0.307453936603636,-0.17271551912375135,-0.22218526479630873
